no,cex,chain,nama_token,ticker,sc,decimals,feeWD,trade,deposit,withdraw,price
1,BINANCE,bsc,NEAR Protocol,NEAR,0x1fa4a73a3f0133f0025378af00236f3abdee5d63,18,0.011,ON,true,true,2.394
2,BINANCE,bsc,Travala.com,AVAOLD,0x13616f44ba82d63c8c0dc3ff843d36a8ec1c05a9,18,1.09,OFF,false,false,
3,BINANCE,bsc,Bitcoin Cash,BCH,0x8ff795a6f4d97e7887c79bea79aba5cc76444adf,18,0.000043,ON,true,true,593.4
4,BINANCE,bsc,Sleepless AI,AI,0xbda011d7f8ec00f66c1923b049b94c67d148d8b2,18,0.21,ON,true,true,0.1209
5,BINANCE,bsc,JUST,JST,0xea998d307aca04d4f0a3b3036aba84ae2e409c0a,18,0.76,ON,true,true,0.03408
6,BINANCE,bsc,Chainbase,C,0xc32cc70741c3a8433dcbcb5ade071c299b55ffc8,18,0.12,ON,true,true,0.2226
7,BINANCE,bsc,Dar Open Network,D,0x8fb238058e71f828f505582e65b1d14f8cf52067,6,0.81,ON,true,true,0.0316
8,BINANCE,bsc,Gravity,G,0x9c7beba8f6ef6643abd725e45a4e8387ef260649,18,2.28,ON,true,true,0.01125
9,BINANCE,bsc,SafePal,SFP,0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb,18,0.056,ON,true,true,0.4584
10,BINANCE,bsc,DIA,DIA,0x99956d38059cf7beda96ec91aa7bb2477e0901dd,18,0.036,ON,true,true,0.7193
11,BINANCE,bsc,Bella Protocol,BEL,0x8443f091997f06a61670b735ed92734f5628692f,18,0.11,ON,true,true,0.2373
12,BINANCE,bsc,Juventus Fan Token,JUV,0xc40c9a843e1c6d01b7578284a9028854f6683b1b,2,0,ON,true,false,1.137
13,BINANCE,bsc,WOO,WOO,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,18,0.38,ON,true,true,0.0669
14,BINANCE,bsc,1M x BABYDOGE,1MBABYDOGE,0xc748673057861a797275cd8a068abb95a902e8de,9,22,ON,true,true,0.0011551
15,BINANCE,bsc,dForce,DF,0x4a9a2b2b04549c3927dd2c9668a5ef3fca473623,18,0.95,ON,true,true,0.02684
16,BINANCE,bsc,Waves,WAVES,0xfc3e14af0f0c2129a84cc013d48c70d682902874,18,0.023,ON,true,false,1.076
17,BINANCE,bsc,Old pNetwork Gala,PGALA,0x7ddee176f665cd201f93eede625770e2fd911990,18,72,OFF,true,true,
18,BINANCE,bsc,FLOKI,FLOKI,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,9,286,ON,true,true,0.00008941
19,BINANCE,bsc,The Sandbox,SAND,0x67b725d7e342d7b611fa85e859df9697d9378b2e,18,0.093,ON,true,true,0.2753
20,BINANCE,bsc,ForTube,FOR,0x658a109c5900bc6d2357c87549b651670e5b0539,18,35,ON,false,true,0.00306
21,BINANCE,bsc,Secret,SCRT,0x02dd18e4981da3fc7363fe56f3b81d1860b44ea7,18,0.15,ON,true,true,0.1709
22,BINANCE,bsc,TrueUSD,TUSD,0x40af3827f39d0eacbf4a168f8d4ee67c121d11c9,18,0.025,ON,true,true,0.9965
23,BINANCE,bsc,Cookie DAO,COOKIE,0xc0041ef357b183448b235a8ea73ce4e4ec8c265f,18,0.22,ON,true,true,0.1168
24,BINANCE,bsc,Mubarak,MUBARAK,0x5c85d6c6825ab4032337f11ee92a72df936b46f6,18,0.94,ON,true,true,0.02733
25,BINANCE,bsc,Rupiah Token,IDRT,0x66207e39bb77e6b99aab56795c7c340c08520d83,2,412,OFF,false,true,
26,BINANCE,bsc,openANX,OAX,0x31720b2276df3b3b757b55845d17eea184d4fc8f,18,1.68,ON,true,false,0.0358
27,BINANCE,bsc,Kava Lend,HARD,0xf79037f6f6be66832de4e7516be52826bc3cbcc4,6,6.13,ON,false,false,0.0095
28,BINANCE,bsc,Uniswap,UNI,0xbf5140a22578168fd562dccf235e5d43a02ce9b1,18,0.0027,ON,true,true,9.46
29,BINANCE,bsc,WazirX,WRX,0x2a459dd33f05ed8ea9584505cf04698be5654e6d,18,0.4,ON,false,false,0.0173
30,BINANCE,bsc,Flow,FLOW,0xc943c5320b9c18c153d1e2d12cc3074bebfb31a2,18,0.063,ON,true,true,0.399
31,BINANCE,bsc,Smooth Love Potion,SLP,0x070a08beef8d36734dd67a491202ff35a6a16d97,18,15,ON,true,true,0.00169
32,BINANCE,bsc,Nexpace,NXPC,0xf2b51cc1850fed939658317a22d73d3482767591,18,0.039,ON,true,true,0.6463
33,BINANCE,bsc,Space ID,ID,0x2dff88a56767223a5529ea5960da7a3f5f766406,18,0.16,ON,true,true,0.1573
34,BINANCE,bsc,WazirX,WRXOLD,0x8e17ed70334c87ece574c9d537bc153d8609e2a3,8,4,OFF,true,false,
35,BINANCE,bsc,Polkadot,DOT,0x7083609fce4d1d8dc0c979aab8c869ea2c873402,18,0.0067,ON,true,true,3.79
36,BINANCE,bsc,1inch,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,18,0.11,ON,true,false,0.243
37,BINANCE,bsc,Unifi Protocol DAO,UNFI,0x728c5bac3c3e370e372fc4671f9ef6916b814d8b,18,0.12,ON,false,true,1.341
38,BINANCE,bsc,Fantom,FTM,0xad29abb318791d579433d831ed122afeaf29dcfe,18,0.057,ON,true,false,0.6994
39,BINANCE,bsc,Maverick Protocol,MAV,0xd691d9a68c887bdf34da8c36f63487333acfd103,18,0.33,ON,true,true,0.0766
40,BINANCE,bsc,Beam (Formerly Merit Circle),BEAMX,0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce,18,3.63,ON,true,true,0.007112
41,BINANCE,bsc,Cosmos,ATOM,0x0eb3a705fc54725037cc9e008bdede697f62f335,18,0.0058,ON,true,true,4.403
42,BINANCE,bsc,Pendle,PENDLE,0xb3ed0a426155b79b898849803e3b36552f7ed507,18,0.0056,ON,true,true,4.548
43,BINANCE,bsc,Bluzelle,BLZ,0x935a544bf5816e3a7c13db2efe3009ffda0acda2,18,0.74,ON,true,false,0.0582
44,BINANCE,bsc,MovieBloc,MBL,0x18e37f96628db3037d633fe4d469fb1933a63c5b,18,11,ON,true,true,0.00215
45,BINANCE,bsc,Synthetix Network Token,SNX,0x9ac983826058b8a9c7aa1c9171441191232e8404,18,0.039,ON,true,true,0.662
46,BINANCE,bsc,QuarkChain,QKC,0xa1434f1fc3f437fa33f7a781e041961c0205b5da,18,3.8,ON,true,true,0.006727
47,BINANCE,bsc,Bubblemaps,BMT,0x7d814b9ed370ec0a502edc3267393bf62d891b62,18,0.41,ON,true,true,0.0622
48,BINANCE,bsc,Solana,SOL,0x570a5d26f7765ecb712c0924e4de545b89fd43df,18,0.00013,ON,true,true,204.62
49,BINANCE,bsc,Manchester City Fan Token,CITY,0x4e7e8579a9edc6283011be942537baf9284bebe1,2,0.02,ON,true,false,1.026
50,BINANCE,bsc,Lagrange,LA,0x389ad4bb96d0d6ee5b6ef0efaf4b7db0ba2e02a0,18,0.085,ON,true,true,0.3069
51,BINANCE,bsc,OriginToken,OGN,0x9c1962e0ac2a370ab4c4f4eecba6483d8764c4b2,18,0.42,ON,true,true,0.0618
52,BINANCE,bsc,ChainGPT,CGPT,0x9840652dc04fb9db2c43853633f0f62be6f00f98,18,0.33,ON,true,true,0.0778
53,BINANCE,bsc,Celer Network,CELR,0x1f9f6a696c6fd109cd3956f45dc709d2b3902163,18,3.38,ON,true,true,0.00756
54,BINANCE,bsc,BNB,BNB,,,0.00001,ON,true,true,846.91
55,BINANCE,bsc,Auction,AUCTION,0x1188d953afc697c031851169eef640f23ac8529c,18,0.0027,ON,true,true,9.53
56,BINANCE,bsc,TrueUSD,TUSDOLD,0x14016e85a25aeb13065688cafb43044c2ef86784,18,0.025,OFF,true,true,
57,BINANCE,bsc,Multichain,MULTI,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,18,0,ON,false,true,0.834
58,BINANCE,bsc,Bancor,BNT,0xa069008a669e2af00a86673d9d584cfb524a42cc,18,0.035,ON,true,true,0.7353
59,BINANCE,bsc,BinaryX,BNX,0x5b1f874d0b0c5ee17a495cbb70ab8bf64107a3bd,18,0.014,ON,false,false,1.7819
60,BINANCE,bsc,Spark,SPK,0xaff2e841851700d1fc101995ee6b81ae21bb87d7,18,0.41,ON,true,true,0.060322
61,BINANCE,bsc,Measurable Data Token,MDT,0x668db7aa38eac6b40c9d13dbe61361dc4c4611d1,18,1.05,ON,false,false,0.02414
62,BINANCE,bsc,MultiversX,EGLD,0xbf7c81fff98bbe61b40ed186e4afd6ddd01337fe,18,0.0018,ON,true,true,13.89
63,BINANCE,bsc,Frax Share,FXS,0xde2f075f6f14eb9d96755b24e416a53e736ca363,18,0.0096,ON,true,false,2.665
64,BINANCE,bsc,Flux,FLUX,0xaff9084f2374585879e8b434c399e29e80cce635,8,0.13,ON,true,true,0.1962
65,BINANCE,bsc,Tornado Cash,TORN,0x1ba8d3c4c219b124d351f603060663bd1bcd9bbf,18,0.0019,ON,true,false,4.06
66,BINANCE,bsc,OG Fan Token,OG,0xf05e45ad22150677a017fbd94b84fbb63dc9b44c,2,0.01,ON,true,false,13.881
67,BINANCE,bsc,MANTRA,OM,0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2,18,0.13,ON,true,true,0.2039
68,BINANCE,bsc,Ethereum PoW,ETHW,0x302cd8973be5ca2334b4ff7e7b01ba41455559b3,18,0.016,OFF,true,false,
69,BINANCE,bsc,Anchored EUR,AEUR,0xa40640458fbc27b6eefedea1e9c9e17d4cee7a21,18,0.8,ON,true,true,1.1077
70,BINANCE,bsc,BUSD,BUSD,0xe9e7cea3dedca5984780bafc599bd69add087d56,18,0.025,ON,true,false,1.0003
71,BINANCE,bsc,ARPA Network,ARPA,0x6f769e65c14ebd1f68817f5f1dcdb61cfa2d6f7e,18,1.15,ON,true,true,0.02187
72,BINANCE,bsc,Stargate Finance,STG,0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,18,0.16,ON,true,true,0.1579
73,BINANCE,bsc,SHIBA INU,SHIB,0x2859e4544c4bb03966803b044a93563bd2d0dd4d,18,2095,ON,true,true,0.00001219
74,BINANCE,bsc,IoTeX,IOTX,0x9678e42cebeb63f23197d726b29b1cb20d0064e5,18,0.92,ON,true,true,0.02731
75,BINANCE,bsc,Frontier,FRONT,0x928e55dab735aa8260af3cedada18b5f70c72f1b,18,0.15,ON,true,false,0.88
76,BINANCE,bsc,StakeStone,STO,0xdaf1695c41327b61b9b9965ac6a5843a3198cf07,18,0.32,ON,true,true,0.0791
77,BINANCE,bsc,BENQI,QI,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,18,3.56,ON,true,true,0.00729
78,BINANCE,bsc,MOBOX,MBOX,0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,18,0.46,ON,true,true,0.0555
79,BINANCE,bsc,IOST,IOST,0xaf48b7e315a52518cfbf7d96c455d9dfad94cb48,18,7.94,ON,true,true,0.003223
80,BINANCE,bsc,Sui,SUI,0xd57f2e190c11cffc667aa5ad026cd4c8de0772a7,18,0.0077,ON,true,true,3.3452
81,BINANCE,bsc,XUSD,XUSD,0xf81ac2e1a0373dde1bce01e2fe694a9b7e3bfcb9,6,0.1,ON,true,true,0.9998
82,BINANCE,bsc,Biswap,BSW,0x965f527d9159dce6288a2219db51fc6eef120dd1,18,1.46,ON,false,true,0.0112
83,BINANCE,bsc,PancakeSwap,CAKE,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,18,0.011,ON,true,true,2.37
84,BINANCE,bsc,SUN,SUN,0xa1e6c58d503e4eee986167f45a063853cefe08c3,18,1.17,ON,true,true,0.02135
85,BINANCE,bsc,Old BEP20 Tron,TRXOLD,0x85eac5ac2f758618dfa09bdbe0cf174e7d574d5b,18,1.33,OFF,true,false,
86,BINANCE,bsc,Bitcoin,BTC,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,18,2.3e-7,ON,true,true,111635.35
87,BINANCE,bsc,IOTA,IOTA,0xd944f1d1e9d5f9bb90b62f9d45e447d989580782,6,0.14,ON,true,true,0.1837
88,BINANCE,bsc,Reef,REEF,0xf21768ccbc73ea5b6fd3c687208a7c2def2d966e,18,83,ON,false,false,0.000688
89,BINANCE,bsc,Ankr,ANKR,0xf307910a4c7bbc79691fd374889b36d8531b08e3,18,1.64,ON,true,true,0.01472
90,BINANCE,bsc,Ontology,ONT,0xfd7b3a77848f1c2d67e05e54d78d174a0c850335,18,0.19,ON,true,true,0.1353
91,BINANCE,bsc,Hyperlane,HYPER,0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4,18,0.087,ON,true,true,0.2931
92,BINANCE,bsc,World Liberty Financial,WLFI,0x47474747477b199288bf72a1d702f7fe0fb1deea,18,0.14,ON,true,false,0.1873
93,BINANCE,bsc,Maker,MKR,0x5f0da599bb2cccfcf6fdfd7d81743b6020864350,18,0.000014,ON,true,true,1759
94,BINANCE,bsc,DODO,DODO,0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2,18,0.59,ON,true,true,0.0443
95,BINANCE,bsc,Zcash,ZEC,0x1ba42e5193dfa8b03d15dd1b86a3113bbbef8eeb,18,0.00062,ON,true,true,41.35
96,BINANCE,bsc,Resolv,RESOLV,0xda6cef7f667d992a60eb823ab215493aa0c6b360,18,0.18,ON,true,true,0.1437
97,BINANCE,bsc,Dusk,DUSK,0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c,18,0.41,ON,true,true,0.062
98,BINANCE,bsc,Dogecoin,DOGE,0xba2ae424d960c26247dd6c32edc70b295c744c43,8,0.12,ON,true,true,0.21445
99,BINANCE,bsc,Stella,ALPHA,0xa1faa113cbe53436df28ff0aee54275c13b40975,18,1.79,ON,false,true,0.0097
100,BINANCE,bsc,Solar,SXP,0x47bead2563dcbf3bf2c9407fea4dc236faba485a,18,0.15,ON,false,false,0.1697
101,BINANCE,bsc,Hedera Hashgraph,HBAR,0x0422f966bf8e978075a97d47ef4c7efd3563fa51,18,0.12,ON,true,true,0.216
102,BINANCE,bsc,Cartesi,CTSI,0x8da443f84fea710266c8eb6bc34b71702d033ef2,18,0.34,ON,true,true,0.0752
103,BINANCE,bsc,MyShell,SHELL,0xf2c88757f8d03634671208935974b60a2a28bdb3,18,0.21,ON,true,true,0.1192
104,BINANCE,bsc,Coin98,C98,0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,18,0.53,ON,true,true,0.0484
105,BINANCE,bsc,Synapse,SYN,0xa4080f1778e69467e905b8d6f72f6e441f9e9484,18,0.21,ON,true,true,0.1188
106,BINANCE,bsc,VIDT DAO,VIDT,0x9c4a515cd72d27a4710571aca94858a53d9278d5,18,0,ON,false,true,0.00115
107,BINANCE,bsc,Galxe,GAL,0xe4cc45bb5dbda06db6183e8bf016569f40497aa5,18,0.026,ON,true,false,2.542
108,BINANCE,bsc,COMBO,COMBO,0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661,18,0,ON,false,true,0.0276
109,BINANCE,bsc,Perlin,PERL,0x0f9e4d49f25de22c2202af916b681fbb3790497b,18,58,ON,true,false,0.0046
110,BINANCE,bsc,Orion Protocol,ORN,0xe4ca1f75eca6214393fce1c1b316c237664eaa8e,8,0,ON,false,false,1.053
111,BINANCE,bsc,Aave,AAVE,0xfb6115445bff7b52feb98650c87f44907e58f802,18,0.000083,ON,true,true,308.54
112,BINANCE,bsc,Bonk,BONK,0xa697e272a73744b343528c3bc4702f2565b2f422,5,6000,ON,true,true,0.00001961
113,BINANCE,bsc,Perpetual Protocol,PERP,0x4e7f408be2d4e9d60f49a64b89bb619c84c7c6f5,18,0.098,ON,true,true,0.2576
114,BINANCE,bsc,Newton Protocol,NEWT,0xb8a677e6d805c8d743e6f14c8bc9c19305b5defc,18,0.099,ON,true,true,0.2594
115,BINANCE,bsc,eCash,XEC,0x0ef2e7602add1733bfdb17ac3094d0421b502ca3,18,1312,ON,true,true,0.0000194
116,BINANCE,bsc,ConstitutionDAO,PEOPLE,0x2c44b726adf1963ca47af88b284c06f30380fc78,18,1.43,ON,true,true,0.01815
117,BINANCE,bsc,Zilliqa,ZIL,0xb86abcb37c3a4b64f74f59301aff131a1becc787,12,2.3,ON,true,true,0.01114
118,BINANCE,bsc,Vai,VAI,0x4bd17003473389a42daf6a0a729f6fdb328bbbd7,18,0,OFF,false,true,
119,BINANCE,bsc,BIDR,BIDR,0x9a2f5556e9a637e8fbce886d8e3cf8b316a1d8a2,18,428,OFF,true,true,
120,BINANCE,bsc,Komodo,KMD,0x2003f7ba57ea956b05b85c60b4b2ceea9b111256,18,0.75,ON,true,false,0.0163
121,BINANCE,bsc,KyberNetwork,KNC,0xfe56d5892bdffc7bf58f2e84be1b2c32d21c308b,18,0.069,ON,true,true,0.3683
122,BINANCE,bsc,Prosper,PROS,0x915424ac489433130d92b04096f3b96c82e92a9d,18,0,ON,false,true,0.0372
123,BINANCE,bsc,Huma Finance,HUMA,0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6,6,1.06,ON,true,true,0.02418
124,BINANCE,bsc,Prometeus,PROM,0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5,18,0.0028,ON,true,true,9.05
125,BINANCE,bsc,Gifto,GFT,0x72ff5742319ef07061836f5c924ac6d72c919080,18,1.76,ON,false,true,0.00196
126,BINANCE,bsc,FC Porto Fan Token,PORTO,0x49f2145d6366099e13b10fbf80646c0f377ee7f6,8,0.026,ON,true,true,0.971
127,BINANCE,bsc,Doodles,DOOD,0x722294f6c97102fb0ddb5b907c8d16bdeab3f6d9,18,8.86,OFF,false,true,
128,BINANCE,bsc,VeChain,VET,0x6fdcdfef7c496407ccb0cec90f9c5aaa1cc8d888,18,1.15,ON,true,true,0.02335
129,BINANCE,bsc,TetherUS,USDT,0x55d398326f99059ff775485246999027b3197955,18,0,OFF,true,true,
130,BINANCE,bsc,Pax Dollar,USDP,0xb3c11196a4f3b1da7c23d9fb0a3dde9c6340934f,18,0.2,ON,true,true,0.9999
131,BINANCE,bsc,Illuvium,ILV,0x4d5ac5cc4f8abdf2ec2cb986c00c382369f787d4,18,0.0018,ON,true,true,13.73
132,BINANCE,bsc,Open Campus,EDU,0xbdeae1ca48894a1759a8374d63925f21f2ee2639,18,0.2,ON,true,true,0.1289
133,BINANCE,bsc,World Liberty Financial USD,USD1,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,18,0,ON,true,true,0.9991
134,BINANCE,bsc,Cream Finance,CREAM,0xd4cb328a82bdf5f03eb737f37fa6b370aef3e888,18,0.022,ON,false,false,2.1
135,BINANCE,bsc,Treehouse,TREE,0x77146784315ba81904d654466968e3a7c196d1f3,18,0.000025,ON,true,true,0.3307
136,BINANCE,bsc,USDC,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,18,0.02,ON,true,true,0.9999
137,BINANCE,bsc,TokenClub Token,TCT,0xca0a9df6a8cad800046c1ddc5755810718b65c44,18,0,ON,true,false,0.00312
138,BINANCE,bsc,Injective,INJ,0xa2b726b1145a4773f68593cf171187d8ebe4d495,18,0.002,ON,true,true,12.57
139,BINANCE,bsc,KernelDAO,KERNEL,0x9ecaf80c1303cca8791afbc0ad405c8a35e8d9f1,18,0.14,ON,true,false,0.1861
140,BINANCE,bsc,Stellar Lumens,XLM,0x43c934a845205f0b514417d757d7235b8f53f1b9,18,0.072,ON,true,true,0.3586
141,BINANCE,bsc,SuperVerse,SUPER,0x51ba0b044d96c3abfca52b64d733603ccc4f0d4d,18,0.045,ON,false,false,0.5955
142,BINANCE,bsc,Kusama,KSM,0x2aa69e8d25c045b659787bc1f03ce47a388db6e8,18,0.0017,ON,true,true,15.01
143,BINANCE,bsc,First Digital USD,FDUSD,0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,18,0.02,ON,true,true,0.9977
144,BINANCE,bsc,LayerZero,ZRO,0x6985884c4392d348587b19cb9eaaf157f13271cd,18,0.014,ON,true,false,1.824
145,BINANCE,bsc,Santos FC Fan Token,SANTOS,0xa64455a4553c9034236734faddaddbb64ace4cc7,8,0.014,ON,true,true,1.784
146,BINANCE,bsc,Green Metaverse Token,GMT,0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,8,0.64,ON,true,true,0.0411
147,BINANCE,bsc,IRISnet,IRIS,0x05c50a62b0b87be1ffb1cf3b77d9edba834ef6f7,18,28,ON,false,false,0.00521
148,BINANCE,bsc,VITE,VITE,0x2794dad4077602ed25a88d03781528d1637898b4,18,152,ON,false,false,0.00086
149,BINANCE,bsc,THENA,THE,0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,18,0.077,ON,true,true,0.3319
150,BINANCE,bsc,Conflux Network,CFX,0x045c4324039da91c52c55df5d785385aab073dcf,18,0.15,ON,true,true,0.1714
151,BINANCE,bsc,Fusionist,ACE,0xc27a719105a987b4c34116223cae8bd8f4b5def4,18,0.051,ON,true,true,0.498
152,BINANCE,bsc,Alchemy Pay,ACH,0xbc7d6b50616989655afd682fb42743507003056d,8,1.27,ON,false,false,0.01925
153,BINANCE,bsc,aelf,ELF,0xa3f020a5c92e15be13caf0ee5c95cf79585eecc9,18,0.13,ON,true,false,0.2272
154,BINANCE,bsc,Cardano,ADA,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,18,0.031,ON,true,true,0.8182
155,BINANCE,bsc,Paxos Standard,PAX,0xb7f8cd00c5a06c0537e2abff0b58033d02e5e094,18,0,ON,true,false,0
156,BINANCE,bsc,CZ'S Dog (broccoli.ngo),BROCCOLI714,0x6d5ad1592ed9d6d1df9b93c793ab759573ed6714,18,1.09,ON,true,true,0.02333
157,BINANCE,bsc,Chromia,CHR,0xf9cec8d50f6c8ad3fb6dccec577e05aa32b224fe,6,0.27,ON,true,true,0.098
158,BINANCE,bsc,AdEx,ADX,0x6bff4fb161347ad7de4a625ae5aa3a1ca7077819,18,0.19,ON,true,true,0.1235
159,BINANCE,bsc,XRP,XRP,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,18,0.0091,ON,true,true,2.8159
160,BINANCE,bsc,JasmyCoin,JASMY,0x15669cf161946c09a8b207650bfbb00e3d8a2e3e,18,1.83,ON,true,true,0.01402
161,BINANCE,bsc,Ocean Protocol,OCEAN,0xdce07662ca8ebc241316a15b611c89711414dd1a,18,0.095,ON,true,false,0.6123
162,BINANCE,bsc,Tokocrypto,TKO,0x9f589e3eabe42ebc94a44727b3f3531c0c877809,18,0.14,ON,true,true,0.1855
163,BINANCE,bsc,Solv Protocol,SOLV,0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52,18,0.58,ON,true,true,0.04394
164,BINANCE,bsc,DFI.Money,YFII,0x7f70642d88cf1c4a3a7abb072b53b929b653eda5,18,0.00031,ON,true,false,435.5
165,BINANCE,bsc,Towns Protocol,TOWNS,0x00000000bca93b25a6694ca3d2109d545988b13b,18,1.08,ON,true,true,0.02323
166,BINANCE,bsc,Troy,TROY,0x6d41f64c567acbf36f88763306ff6fb50ff61458,18,287,ON,false,false,0.000069
167,BINANCE,bsc,Alien Worlds,TLM,0x2222227e22102fe3322098e4cbfe18cfebd57c95,4,6.04,ON,true,true,0.00422
168,BINANCE,bsc,Somnia,SOMI,0xa9616e5e23ec1582c2828b025becf3ef610e266f,18,0.047,ON,true,true,0.569
169,BINANCE,bsc,Tezos,XTZ,0x16939ef78684453bfdfb47825f8a5f714f12623a,18,0.22,ON,true,true,0.713
170,BINANCE,bsc,Four,FORM,0x5b73a93b4e5e4f1fd27d8b3f8c97d69908b5e284,18,0.0068,ON,true,true,3.7446
171,BINANCE,bsc,Bitcoin Cash ABC,BCHA,0xd475c9c934dcd6d5f1cac530585aa5ba14185b92,18,0.00016,OFF,true,false,
172,BINANCE,bsc,EOS,EOS,0x56b6fb708fc5732dec1afc8d8556423a2edccbd6,18,0.056,ON,true,false,0.7799
173,BINANCE,bsc,Sologenic,SOLO,0xc2c28b58db223da89b567a0a98197fc17c115148,15,0,OFF,false,false,
174,BINANCE,bsc,Defi App,HOME,0x4bfaa776991e85e5f8b1255461cbbd216cfc714f,18,0.69,ON,true,true,0.03695
175,BINANCE,bsc,BurgerCities,BURGER,0xae9269f27437f0fcbc232d39ec814844a51d6b8f,18,0,ON,false,true,0.0172
176,BINANCE,bsc,Hooked Protocol,HOOK,0xa260e12d2b924cb899ae80bb58123ac3fee1e2f0,18,0.24,ON,true,true,0.1047
177,BINANCE,bsc,Ellipsis,EPS,0xa7f552078dcc247c2684336020c03648500c6d9f,18,0.056,ON,true,true,0
178,BINANCE,bsc,Ellipsis,EPX,0xaf41054c1487b0e5e2b9250c0332ecbce6ce9d71,18,0,ON,false,true,0.0000194
179,BINANCE,bsc,Clover Finance,CLV,0x09e889bb4d5b474f561db0491c38702f367a4e4d,18,1.27,ON,false,false,0.02937
180,BINANCE,bsc,Venus,XVS,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,18,0.0042,ON,true,true,6.11
181,BINANCE,bsc,Venus Reward Token,VRT,0x5f84ce30dc3cf7909101c69086c50de191895883,18,0,OFF,false,true,
182,BINANCE,bsc,Lazio Fan Token,LAZIO,0x77d547256a2cd95f32f67ae0313e450ac200648d,8,0.028,ON,true,true,0.91
183,BINANCE,bsc,Tranchess,CHESS,0x20de22029ab63cf9a7cf5feb2b737ca1ee4c82a6,18,0.36,ON,true,true,0.07063
184,BINANCE,bsc,Mitosis,MITO,0x8e1e6bf7e13c400269987b65ab2b5724b016caef,18,1,ON,true,true,0.1922
185,BINANCE,bsc,Caldera,ERA,0x00312400303d02c323295f6e8b7309bc30fb6bce,18,0.036,ON,true,true,0.7012
186,BINANCE,bsc,Dego Finance,DEGO,0x3da932456d082cba208feb0b096d49b202bf89c8,18,0.02,ON,true,true,1.265
187,BINANCE,bsc,Wise Monkey,MONKY,0x59e69094398afbea632f8bd63033bdd2443a3be1,18,50000,OFF,true,true,
188,BINANCE,bsc,Phala.Network,PHA,0x0112e557d400474717056c4e6d40edd846f38351,18,0.25,ON,true,true,0.1008
189,BINANCE,bsc,Phoenix,PHB,0x0409633a72d846fc5bbe2f98d88564d35987904d,18,0.048,ON,true,true,0.54
190,BINANCE,bsc,Sahara AI,SAHARA,0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111,18,0.28,ON,true,true,0.09136
191,BINANCE,bsc,Contentos,COS,0x96dd399f9c3afda1f194182f71600f1b65946501,18,7.8,ON,true,true,0.003273
192,BINANCE,bsc,Glimmer,GLMR,0x76f3ce6af26de7a9854dbd153acd8f46a2cf5133,18,0.38,ON,true,true,0.0672
193,BINANCE,bsc,Succinct,PROVE,0x7ddf164cecfddd0f992299d033b5a11279a15929,18,0.029,ON,true,true,0.8744
194,BINANCE,bsc,Sophon,SOPH,0x31dba3c96481fde3cd81c2aaf51f2d8bf618c742,18,0.87,ON,true,true,0.02908
195,BINANCE,bsc,Ethereum Classic,ETC,0x3d6545b08693dae087e957cb1180ee38b9e3c25e,18,0.0013,ON,true,true,20.34
196,BINANCE,bsc,Ethereum,ETH,0x2170ed0880ac9a755fd29b2688956bd959f933f8,18,0.0000059,ON,true,true,4340.18
197,BINANCE,bsc,Highstreet,HIGH,0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63,18,0.051,ON,true,true,0.508
198,BINANCE,bsc,AltLayer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,18,0.82,ON,true,true,0.03105
199,BINANCE,bsc,TrueFi,TRU,0xb4fcdcb8a0b29247466720ff81587d1a6f4fc4d7,8,0.89,ON,true,true,0.0288
200,BINANCE,bsc,Wrapped BNB,WBNB,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,0.00003,OFF,true,true,
